Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Popular_ID,Status,Spectype,Spectype_ref,Spectype_flag,Class,Compact,Compact_ref,Compact_flag,Bursts,Bursts_ref,Mx,Mx_err,Mx_ref,Mx_flag,Mo,Mo_err,Mo_ref,Mo_flag,Period,Period_err,Period_ref,Period_flag,K2,K2_err,K2_ref,K2_flag,Spin_period_derivative,Spin_period_derivative_err,Spin_period_derivative_ref,Spin_period_derivative_flag,Eccentricity,Eccentricity_err,Eccentricity_ref,Eccentricity_flag,Spin_period,Spin_period_err,Spin_period_ref,Spin_period_flag,RV,RV_err,RV_ref,RV_flag,Gaia_Distance,Gaia_Distance_err_lo,Gaia_Distance_err_up,Gaia_flag,Other_Distance,Other_Distance_err,Other_Distance_ref,Other_Distance_flag,Merged_Dist,Globular_cluster,Comments,best_ID,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
2MASS J17142095-2929163,258.58731696561307,-29.48789016725127,6.884149689641265E-9,,NGC 6304 B,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,-13.0,12.0,0,6.152,0.15,2021MNRAS.505.5957B,0,6152.0,NGC 6304,qLMXB;2009MNRAS.392..665G;GC;Gaia counterpart is located much closer;same happens with other qLMXB candidate in NGC 6304;,Gaia DR3 4107315093951814400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1714.2-2928,258.5694,-29.4794,0.05051,,,,,,,,,,,,4XMM J171420.9-292914,258.587192,-29.487343,2.7464583333333334E-4,,2CXO J171420.9-292916,258.5873258463837,-29.487898263599302,2.0088950941773862E-4,,2MASS J17142095-2929163,258.587295,-29.487885,1.6666666294137637E-5,,4107315093951814400,258.58731696561307,-29.48789016725127,6.884149689641265E-9,
XMMU 171433-292747,258.6375729072795,-29.463356167454442,1.1981971561908724E-7,,XMMU 171433-292747,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699.0,-1897.0,2513.0,0,6.152,0.15,2021MNRAS.505.5957B,0,6152.0,NGC 6304,qLMXB;2009MNRAS.392..665G;GC;,Gaia DR3 4107315197030820992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1714.2-2928,258.5694,-29.4794,0.05051,,,,,,,,,,,,4XMM J171432.8-292745,258.637052,-29.462737,2.231083333333333E-4,,2CXO J171432.9-292748,258.6373278064211,-29.463378315740545,1.9776280149045206E-4,,,,,,,4107315197030820992,258.6375729072795,-29.463356167454442,1.1981971561908724E-7,
IGR J17177-3656,259.25,-36.93333333333333,2.777777777777778E-4,,IGR J17177-3656,confirmed,,,,,BH,2011ApJ...738..183P,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMXB; 2011ApJ...738..183P,IGR J17177-3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
RX J1718.4-4029,259.4165135475064,-40.36778882193365,2.7500068147977195E-7,,1RXS J171824.2-402934,confirmed,,,,,NS,2000A&A...358L..71K,0,yes,2000A&A...358L..71K,,,,,,,,,0.116,-99.0,2009A&A...506..857I,1,,,,,,,,,,,,,,,,,,,,,1539.0,-733.0,962.0,0,6.5,0.5,2005A&A...440..287I,1,1539.0,,Type I bursts;2000A&A...358L..71K;UCXB?;2007A&A...465..953I,Gaia DR3 5971947176629441664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1717.5-4022,259.3943,-40.3788,0.049338,,,,,,,2SXPS J171742.2-402139,259.42604,-40.36098,9.166666534211901E-4,,4XMM J171734.2-402233,259.39275,-40.376038,4.909738888888889E-4,,2CXO J171739.9-402204,259.4165288373699,-40.367903086799835,0.003573387793438915,,2MASS J17174038-4022066,259.418276,-40.368511,1.6666666294137637E-5,,5971947176629441664,259.4165135475064,-40.36778882193365,2.7500068147977195E-7,
1H 1715-321,259.74999999999994,-32.266666666666666,2.777777777777778E-4,,XB 1715-321,confirmed,MV,2007MNRAS.377.1295J,2,,NS,1976Natur.262..474M,0,yes,1976Natur.262..474M,,,,,,,,,1.0,-99.0,2007MNRAS.377.1295J,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I burst;1976Natur.262..474M;,IGR J17193-3216,1H1715-321,259.6927,-32.1718,0.0,,,,,,,3A 1715-321,259.6927,-32.1718,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J17191-2821,259.75041320189337,-28.350070491211625,9.103815588686203E-8,,IGR J17191-2821,confirmed,,,,,NS,2007ATel.1065....1K,0,yes,2007ATel.1065....1K,0.843,,2012NewA...17...43G,1,,,,,,,,,,,,,,,,,,,,,0.00340136054,,2012ApJ...746....9P,1,,,,,7591.0,-1816.0,1904.0,2,11.0,-99.0,2007ATel.1069....1M,1,11000.0,,Type I burst;2007ATel.1065....1K;,Gaia DR3 4107493352244242048,,,,,,,,,,,,,,,,IGR J17191-2821,259.813,-28.299,0.06150000095367431,,,,,,,,,,,,1RXS  J171909.4-282041,259.78918,-28.34472,0.004166666666666667,,,,,,,,,,,,2SXPS J171914.9-281803,259.81221,-28.301,9.166666534211901E-4,,,,,,,,,,,,,,,,,4107493352244242048,259.75041320189337,-28.350070491211625,9.103815588686203E-8,
XMMSL1 J171900.4-353217,259.7516666666666,-35.53805555555555,2.777777777777778E-4,,XMMSL1 J171900.4-353217,confirmed,,,,,BH,2016ApJS..222...15T,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tentative LMXB;2015MNRAS.454.1371W,XMMSL1 J171900.4-353217,,,,,,,,,,,,,,,,XMMSL1 J171900.4-353217,259.752,-35.538,0.04933333396911621,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J171900.7-353218,259.75307,-35.53848,6.666666931576198E-4,,,,,,,,,,,,,,,,,0,,,,
XTE J1719-291,259.820835,-29.070342,1.4353777777777776E-4,,XTE J1719-291,confirmed,,,,,NS,2011MNRAS.417..659A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMXB ?;2011MNRAS.417..659A;,4XMM J171917.0-290413,,,,,,,,,,,,,,,,XTE J1719-291,259.818,-29.062,0.05316666762034098,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J171916.9-290409,259.82043,-29.06928,8.888889021343655E-4,,4XMM J171917.0-290413,259.820835,-29.070342,1.4353777777777776E-4,,2CXO J171917.1-290409,259.8215639636702,-29.069410726409853,1.9753598996727353E-4,,,,,,,0,,,,
SAX J1719.6-4254,259.9,-42.9,2.777777777777778E-4,,SAX J1719.6-4254,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAX J1719.6-4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V2293 Oph,259.9038,-25.0178,1.261111111111111E-5,,GRS 1716-249,confirmed,K6 V,2023MNRAS.526.5209C,1,,BH,1996A&A...314..123M,1,,,6.4,3.2,2023MNRAS.526.5209C,1,1.6,,1996A&A...314..123M,1,6.672,0.19,2023MNRAS.526.5209C,0,521.0,52.0,2023MNRAS.526.5209C,1,,,,,,,,,,,,,,,,,,,,2,6.9,1.1,2023MNRAS.526.5209C,1,,,period is tentative from superhump;1996A&A...314..123M;,GRS 1716-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110788141995042048,259.90383409796686,-25.01781155596237,1.2616997824774849E-5,
IGR J17197-3010,259.9291666666667,-30.18,0.05,,IGR J17197-3010,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IGR J17197-3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
SWIFT J171951.7-300206,259.96593683385845,-30.033524051477208,5.227325794597467E-9,,SWIFT J171951.7-300206,confirmed,M1-2 III,2012A&A...538A.123M,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,-1.0,1.0,0,6.3,,2012A&A...538A.123M,1,187.0,,Discrepency between Gaia distance and Symbiotic star supposedly at 6 kpc;,Gaia DR3 4059196651237110272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J171952.0-300200,259.96701,-30.03346,9.444444709353977E-4,,,,,,,,,,,,2MASS J17195182-3002003,259.965941,-30.033421,1.9444444527228672E-5,,4059196651237110272,259.96593683385845,-30.033524051477208,5.227325794597467E-9,
V* V1228 Sco,259.9958,-31.7503,6.944444444444444E-5,,XTE J1720-318,confirmed,B-GV,2006A&A...455..639C,2,,BH,2003AAS...20312501S,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,3.5,2006smqw.confE..14C,1,6500.0,,IMXB?;,XTE J1720-318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J171958.9-314500,259.995766,-31.750239,5.277786111111112E-4,,,,,,,,,,,,0,,,,
PSR J1723-2837,260.8465812119027,-28.63266533424399,9.869012153810926E-9,,PSR J1723-2837,confirmed,G,2013ApJ...776...20C,2,,NS,2013ApJ...776...20C,0,,,,,,,0.55,1.5,2013ApJ...776...20C,2,14.77047535,1.92E-7,2021MNRAS.508.3812N,0,,,,,,,,,,,,,0.001855732796,8.0E-15,2013ApJ...776...20C,0,,,,,904.0,-32.0,41.0,0,0.75,0.1,2013ApJ...776...20C,0,904.0,,,Gaia DR3 4059795674516044800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J172323.7-283805,260.84875,-28.63486,0.004722222222222222,,,,,,,,,,,,2SXPS J172323.1-283755,260.84658,-28.63213,4.1666666666666664E-4,,4XMM J172323.1-283757,260.84652,-28.632644,1.1125972222222221E-4,,2CXO J172323.1-283757,260.8466434644315,-28.632638547656654,1.9721468913333744E-4,,2MASS J17232318-2837571,260.846616,-28.632549,1.6666666294137637E-5,,4059795674516044800,260.8465812119027,-28.63266533424399,9.869012153810926E-9,
INTREF   776,260.91470532640085,-37.679065448661326,2.0515667249856417E-4,,XTE J1723-376,confirmed,,,,,NS,1999IAUC.7133....3M,0,yes,1999IAUC.7133....3M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I bursts;1999IAUC.7133....3M;,2CXO J172339.5-374044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J172339.5-374044,260.91470532640085,-37.679065448661326,2.0515667249856417E-4,,,,,,,0,,,,
[KRL2007b] 238,261.35414675196307,-32.95410427981826,1.9785124277200172E-4,,IGR J17254-3257,confirmed,,,,,NS,2006ATel..778....1B,0,yes,2006ATel..778....1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,-99.0,2007A&A...469L..27C,1,14500.0,,Type I burst;2006ATel..778....1B;,2CXO J172524.9-325714,,,,,,,,,,,,,,,,IGR J17254-3257,261.353,-32.954,0.015333333611488342,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172524.9-325713,261.35394,-32.95381,9.722222222222222E-4,,4XMM J172524.9-325715,261.353939,-32.954316,5.278688888888888E-4,,2CXO J172524.9-325714,261.35414675196307,-32.95410427981826,1.9785124277200172E-4,,,,,,,0,,,,
[KRL2007b] 239,261.5,-47.61666666666667,2.777777777777778E-4,,IGR J17269-4737,confirmed,,,,,BH,2005ATel..632....1K,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[KRL2007b] 239,,,,,,,,,,,,,,,,IGR J17269-4737,261.707,-47.64,0.056333335240681966,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172649.3-473826,261.70556,-47.64059,9.722222222222222E-4,,,,,,,,,,,,,,,,,0,,,,
4U 1722-30,261.88806932134423,-30.802194346822958,4.229583260085848E-8,,4U 1724-307,confirmed,,,,,NS,2008ApJS..179..360G,0,yes,2008ApJS..179..360G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,-242.0,567.0,0,7.753,0.332,2021MNRAS.505.5957B,0,7753.0,Terzan 2,Type I burst;2008ApJS..179..360G;GC;,Gaia DR3 4058208396348657664,,,,,,,,,,,,,,,,GRS 1722-30,261.888,-30.802,0.003999999910593033,,2E 3903,261.08416666666665,-30.761111111111113,0.013333333333333332,,,,,,,,,,,,4FGL J1727.6-3050,261.913,-30.846,0.048475,,4U 1724-307,261.866,-30.791,0.026666667064030966,,,,,,,,,,,,2CXO J172733.1-304807,261.88832064602946,-30.80221610915911,2.1031479458526634E-4,,2MASS J17273315-3048076,261.888127,-30.802116,1.6666666294137637E-5,,4058208396348657664,261.88806932134423,-30.802194346822958,4.229583260085848E-8,
MAXI J1727-203,262.12466,-20.3823,1.1111111111111112E-5,2018ATel11690....1R,MAXI J1727-203,confirmed,,,,,BH,2018ATel11696....1N,1,,,11.5,-1.0,2022MNRAS.514.5320W,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,-1.0,2022MNRAS.514.5320W,1,5900.0,,,MAXI J1727-203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172829.4-202252,262.12267,-20.38128,9.722222222222222E-4,,,,,,,,,,,,,,,,,0,,,,
[KRL2007b] 241,262.157640671297,-29.359160539622753,1.5122534500228036E-7,,IGR J17285-2922,confirmed,,,,,BH?,2021MNRAS.507..330S,1,,,,,,,,,,,9.3,-99.0,2021MNRAS.507..330S,2,,,,,,,,,,,,,,,,,,,,,7523.0,-2198.0,2356.0,0,4.0,-1.0,2011MNRAS.415.2373S,1,7523.0,,,Gaia DR3 4059478572811424000,,,,,,,,,,,,,,,,IGR J17285-2922,262.163,-29.362,0.029333333174387615,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172838.8-292147,262.16189,-29.3633,6.111111243565878E-4,,4XMM J172838.9-292143,262.162328,-29.362181,1.3524388888888888E-4,,2CXO J172837.8-292133,262.157537078539,-29.359288047750635,2.098481136497125E-4,,2MASS J17283789-2921340,262.157914,-29.35947,1.9444444527228672E-5,,4059478572811424000,262.157640671297,-29.359160539622753,1.5122534500228036E-7,
MAXI J1728-360,262.22499999999997,-36.21666666666667,3.8888888888888887E-4,,MAXI J1728-360,confirmed,,,,,BH,2023MNRAS.519..519S,1,,,4.6,,2023MNRAS.519..519S,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swift J1728.9-3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J172859.6-361438,262.24835,-36.24403,0.0038888888888888888,,,,,,,,,,,,Swift J1728.9-3613,262.24435,-36.2438,4.722222222222222E-4,2019ATel12445....1K,4XMM J172858.6-361436,262.24448,-36.243554,5.277808333333333E-4,,,,,,,,,,,,0,,,,
SWIFT J1729.5-3223,262.375,-32.38333333333333,3.8888888888888887E-4,,Swift J1729.5-3223,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMXB candidate;2021ATel14791....1S;,Gaia DR3 4054769192694283520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V2216 Oph,262.9338616265902,-16.96202372199322,1.7704940918419097E-8,,GX 9+9,confirmed,G5III,2003A&A...398.1103R,2,,NS,1989A&A...225...79H,1,,,,,,,,,,,4.19,0.02,1988ApJ...331..764H,0,,,,,,,,,,,,,,,,,,,,,4600.0,-1284.0,1483.0,0,,,,,4600.0,,,Gaia DR3 4124499773451802496,1H1728-169,262.9348,-16.956,0.0,,,,,,,3A 1728-169,262.9348,-16.956,0.0,,GX 9+9,262.934,-16.962,0.005000000198682149,,,,,,,,,,,,,,,,,,,,,,GX 9+9,262.934,-16.951,0.026666667064030966,,,,,,,4XMM J173144.2-165742,262.934177,-16.961881,3.732094444444444E-4,,,,,,,2MASS J17314417-1657408,262.934061,-16.961357,1.6666666294137637E-5,,4124499773451802496,262.9338616265902,-16.96202372199322,1.7704940918419097E-8,
NAME Slow Burster,262.990412,-33.833578,5.277944444444445E-4,,4U 1728-34,confirmed,,,,,NS,1997ApJ...487L..77S,0,yes,2008ApJS..179..360G,1.4,0.2,2003ApJ...593L..35S,1,,,,,1.1,-1.0,2020MNRAS.495L..37V,1,,,,,,,,,,,,,0.00275,1.0E-5,1997ApJ...487L..77S,0,,,,,,,,,4.6,0.2,2003ApJ...590..999G,1,4600.0,,Helium star companion ?;2020MNRAS.495L..37V;Type I burst;2008ApJS..179..360G;,4XMM J173157.6-335000,,,,,,,,,,,3A 1728-337,262.9957,-33.8359,0.0,,GX 354-0,262.989,-33.835,0.0033333333830038708,,,,,,,1WGA J1731.9-3349,262.9879,-33.8311,0.013888888888888888,,,,,,,,,,,,GX 354-0,262.984,-33.86,0.026666667064030966,,2SXPS J173157.4-334956,262.98932,-33.83234,6.666666931576198E-4,,4XMM J173157.6-335000,262.990412,-33.833578,5.277944444444445E-4,,,,,,,,,,,,0,,,,
IGR J17329-2731,263.0,-27.516666666666666,2.777777777777778E-4,,IGR J17329-2731,confirmed,M III,2018A&A...613A..22B,0,,NS,2018A&A...613A..22B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6680.0,3.0,2018A&A...613A..22B,0,,,,,,,,,2.7,3.4,2018A&A...613A..22B,1,2700.0,,,2MASS J17325067-2730015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V2116 Oph,263.0089546460945,-24.74560029077066,1.732750899261899E-8,,GX 1+4,confirmed,M6III,1977ApJ...211..866D,0,,NS,1980ApJ...239L..57K,0,,,,,,,1.22,-99.0,2006ApJ...641..479H,0,7080.0,1680.0,2016pas..conf..133M,0,,,,,0.01,,1990IAUC.5104....1S,0,,,,,176.778,0.006,2018MNRAS.478..448J,0,,,,,9033.0,-1659.0,2179.0,2,,,,,,,,Gaia DR3 4110236324513030656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J173201.8-244441,263.00763,-24.74491,9.722222222222222E-4,,,,,,,,,,,,2MASS J17320215-2444442,263.008994,-24.745623,1.6666666294137637E-5,,4110236324513030656,263.0089546460945,-24.74560029077066,1.732750899261899E-8,
NAME Rapid Burster,263.35041666666666,-33.38777777777778,1.6666666666666666E-4,,Rapid Burster,confirmed,,,,,NS,2001MNRAS.321..776F,0,yes,1976ApJ...207L..95L,,,,,,,,,,,,,,,,,,,,,,,,,0.003262643,,2001MNRAS.321..776F,1,,,,,,,,,8.061,0.353,2021MNRAS.505.5957B,0,8061.0,Liller 1,Type I burst;1976ApJ...207L..95L;,NAME Rapid Burster,,,,,,,,,,,,,,,,4U 1730-335,263.35,-33.388,0.006833333273728689,,,,,,,,,,,,,,,,,,,,,,4U 1730-335,263.351,-33.389,0.026666667064030966,,2SXPS J173324.4-332319,263.35198,-33.38878,4.1666666666666664E-4,,,,,,,,,,,,,,,,,0,,,,
CXOU J173324.6-332321,263.35276838194903,-33.3892096111301,3.0880795584784617E-7,,CXOU J173324.6-332321,confirmed,,,,,NS,2018ATel11646....1B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.061,0.353,2021MNRAS.505.5957B,0,8061.0,Liller 1,NS LMXB ?;2018ATel11646....1B;GC;,Gaia DR3 4054428172308861952,,,,,,,,,,,,,,,,4U 1730-335,263.35,-33.388,0.006833333273728689,,,,,,,,,,,,,,,,,,,,,,4U 1730-335,263.351,-33.389,0.026666667064030966,,2SXPS J173324.4-332319,263.35198,-33.38878,4.1666666666666664E-4,,,,,,,2CXO J173324.5-332320,263.3524788761431,-33.388920759040985,1.9719805588546663E-4,,,,,,,4054428172308861952,263.35276838194903,-33.3892096111301,3.0880795584784617E-7,
AX J1733.9-3112,263.3816666666666,-31.25611111111111,0.03333333333333333,,KS 1730-312,confirmed,,,,,BH,1996A&AS..120C.291V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isolated BH ?;2018MNRAS.475.1251M;,KS 1730-312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
4U 1730-22,263.4658571931868,-22.260645445446027,1.2604309452904596E-7,,4U 1730-22,confirmed,,,,,NS,2022ApJ...935..123L,0,yes,2022ApJ...935..123L,,,,,,,,,,,,,,,,,,,,,,,,,0.00171042504,1.0E-5,2022ApJ...935..123L,0,,,,,3953.0,-1163.0,2176.0,0,6.9,0.2,2022ApJ...940...81B,1,3953.0,,Type I burst;2022ApJ...935..123L;,Gaia DR3 4117582191797803520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1733.9-2220,263.4949,-22.3339,0.115328,,,,,,,,,,,,,,,,,2CXO J173351.7-221537,263.46563851070414,-22.26030113377013,0.0040407699819149075,,2MASS J17335194-2215278,263.466436,-22.257723,1.6666666294137637E-5,,4117582191797803520,263.4658571931868,-22.260645445446027,1.2604309452904596E-7,
KS 1731-260,263.5561,-26.0885,1.861111111111111E-5,,KS 1731-260,confirmed,F V,2002A&A...389L..11M,1,,NS,1989IAUC.4839....1S,0,yes,1989IAUC.4839....1S,2.1,-99.0,2012ApJ...748....5O,1,,,,,912.0,,2003A&A...399..699R,2,,,,,,,,,,,,,0.001908688,1.82E-7,1997ApJ...479L.137S,0,,,,,,,,,8.0,1.0,2012ApJ...748....5O,1,8000.0,,Type I bursts;1989IAUC.4839....1S;,KS 1731-260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS 1731-260,263.573,-26.088,0.026666667064030966,,,,,,,4XMM J173413.5-260519,263.556493,-26.088642,2.4087972222222224E-4,,2CXO J173413.4-260518,263.55603413058793,-26.08852765989567,1.977849155183993E-4,,,,,,,0,,,,
SWIFT J1734.5-3027,263.60137524477653,-30.39817704247364,1.691072247922421E-8,,IGR J17344-3023,confirmed,,,,,NS,2015A&A...579A..56B,0,yes,2015A&A...579A..56B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209.0,-1301.0,1546.0,1,7.2,1.5,2015A&A...579A..56B,1,7200.0,,Type I burst;2015A&A...579A..56B;,Gaia DR3 4058466884658595072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J173424.1-302354,263.60055,-30.39839,8.333333333333333E-4,,4XMM J173424.0-302353,263.600291,-30.398074,1.7403722222222222E-4,,,,,,,,,,,,4058466884658595072,263.60137524477653,-30.39817704247364,1.691072247922421E-8,
IGR J17353-3539,263.84894335539235,-35.671289428121554,1.3512118822998472E-7,,IGR J17353-3539,confirmed,,,,,NS,2010MNRAS.404.1591D,0,yes,2010MNRAS.404.1591D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,-494.0,556.0,0,9.5,-99.0,2013MNRAS.434.1586A,1,4320.0,,Same as RX J1735.3-3540,Gaia DR3 5974787971132982144,,,,,,,,,,,,,,,,IGR J17353-3539,263.848,-35.671,0.05566666523615519,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J173523.3-354012,263.84745,-35.67009,9.722222222222222E-4,,4XMM J173523.6-354015,263.848334,-35.670839,5.283066666666667E-4,,2CXO J173523.7-354016,263.84905750651706,-35.67128678521678,1.993341146245791E-4,,,,,,,5974787971132982144,263.84894335539235,-35.671289428121554,1.3512118822998472E-7,
AX J1735.8-3207,263.9428385638315,-32.119401005517396,8.087820476955838E-9,,AX J1735.8-3207,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.0,-39.0,32.0,0,,,,,1405.9364,,Likely LMXB;2015AstL...41..179L;,Gaia DR3 4055019091071763712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J173545.5-320706,263.93995,-32.11843,0.0015555555290646024,,,,,,,2CXO J173546.2-320709,263.94282330336455,-32.11940978299512,2.0964654775935309E-4,,2MASS J17354627-3207099,263.942804,-32.119423,3.05555553899871E-5,,4055019091071763712,263.9428385638315,-32.119401005517396,8.087820476955838E-9,
[ZGV2011] 1,263.94405940710993,-30.481968400032308,1.1238126705090207E-8,,Ter 1 X-1,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,-314.0,547.0,1,5.673,0.175,2021MNRAS.505.5957B,0,5673.0,Terzan 1,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4055453737457525888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1735.7-3026,263.938,-30.436,0.033488,,,,,,,2SXPS J173546.8-302855,263.94511,-30.48204,0.0011666666136847601,,,,,,,2CXO J173547.0-302858,263.94589706231784,-30.4828154408061,2.031948986002968E-4,,2MASS J17354658-3028550,263.944098,-30.481955,1.6666666294137637E-5,,4055453737457525888,263.94405940710993,-30.481968400032308,1.1238126705090207E-8,
1RXS J173546.9-302859,263.94539836410314,-30.482889881638293,8.976354201634726E-7,,SLX 1732-304,confirmed,,,,,NS,2001AstL...27..297P,0,yes,2001AstL...27..297P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.673,0.175,2021MNRAS.505.5957B,0,5673.0,Terzan 1,GC;Type I burst;2001AstL...27..297P;,Gaia DR3 4055453741778718592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1735.7-3026,263.938,-30.436,0.033488,,,,,,,2SXPS J173546.8-302855,263.94511,-30.48204,0.0011666666136847601,,,,,,,2CXO J173547.0-302858,263.94589706231784,-30.4828154408061,2.031948986002968E-4,,2MASS J17354701-3028599,263.945876,-30.483307,1.9444444527228672E-5,,4055453741778718592,263.94539836410314,-30.482889881638293,8.976354201634726E-7,
