Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Status,Spectype,Spectype_ref,Class,Compact,Compact_ref,Bursts,Bursts_ref,Mx,Mx_err,Mx_ref,Mo,Mo_err,Mo_ref,Period,Period_err,Period_ref,K2,K2_err,K2_ref,Spin period derivative,Spin period derivative_err,Spin period derivative_ref,Eccentricity,Eccentricity_err,Eccentricity_ref,Spin_period,Spin_period_err,Spin_period_ref,RV,RV_err,RV_ref,Gaia_Distance,Gaia_Distance_err_lo,Gaia_Distance_err_up,Other_Distance,Other_Distance_err,Other_Distance_ref,Merged_Dist,Globular_cluster,Comments,best_ID,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
RX J1718.4-4029,259.4165135475064,-40.36778882193365,2.7500068147977195E-7,,confirmed,,,,NS,2000A&A...358L..71K,yes,2000A&A...358L..71K,,,,,,,0.116,-99.0,2009A&A...506..857I,,,,,,,,,,,,,,,,1539.0,-733.0,962.0,6.5,0.5,2005A&A...440..287I,1539.0,,Type I bursts;2000A&A...358L..71K;UCXB?;2007A&A...465..953I,Gaia DR3 5971947176629441664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1717.5-4022,259.3943,-40.3788,0.049338,,,,,,,2SXPS J171742.2-402139,259.42604,-40.36098,9.166666534211901E-4,,4XMM J171734.2-402233,259.39275,-40.376038,4.909738888888889E-4,,2CXO J171739.9-402204,259.4165288373699,-40.367903086799835,0.003573387793438915,,2MASS J17174038-4022066,259.418276,-40.368511,1.6666666294137637E-5,,5971947176629441664,259.4165135475064,-40.36778882193365,2.7500068147977195E-7,
1H 1715-321,259.74999999999994,-32.266666666666666,2.777777777777778E-4,,confirmed,MV ?,2007MNRAS.377.1295J,,NS,1976Natur.262..474M,yes,1976Natur.262..474M,,,,,,,1.0,-99.0,2007MNRAS.377.1295J,,,,,,,,,,,,,,,,,,,,,,,,Type I burst;1976Natur.262..474M;,IGR J17193-3216,1H1715-321,259.6927,-32.1718,0.0,,,,,,,3A 1715-321,259.6927,-32.1718,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J17197-3010,259.74999999999994,-30.166666666666668,2.777777777777778E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tentative symbiotic counterpart;2012A&A...538A.123M;Symbiotic is not the counterpart to IGR detection;2012ATel.3960....1L;,IGR J17197-3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J17191-2821,259.75041320189337,-28.350070491211625,9.103815588686203E-8,,confirmed,,,,NS,2007ATel.1065....1K,yes,2007ATel.1065....1K,0.843,,2012NewA...17...43G,,,,,,,,,,,,,,,,0.0034,,2012ApJ...746....9P,,,,,,,11.0,-99.0,2007ATel.1069....1M,11000.0,,Type I burst;2007ATel.1065....1K;,Gaia DR3 4107493352244242048,,,,,,,,,,,,,,,,IGR J17191-2821,259.813,-28.299,0.06150000095367431,,,,,,,,,,,,1RXS  J171909.4-282041,259.78918,-28.34472,0.004166666666666667,,,,,,,,,,,,2SXPS J171914.9-281803,259.81221,-28.301,9.166666534211901E-4,,,,,,,,,,,,,,,,,4107493352244242048,259.75041320189337,-28.350070491211625,9.103815588686203E-8,
XMMSL1 J171900.4-353217,259.7516666666666,-35.53805555555555,2.777777777777778E-4,,confirmed,,,,BH?,2016ApJS..222...15T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tentative LMXB;2015MNRAS.454.1371W,XMMSL1 J171900.4-353217,,,,,,,,,,,,,,,,XMMSL1 J171900.4-353217,259.752,-35.538,0.04933333396911621,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J171900.7-353218,259.75307,-35.53848,6.666666931576198E-4,,,,,,,,,,,,,,,,,0,,,,
XTE J1719-291,259.820835,-29.070342,1.4353777777777776E-4,,confirmed,,,,NS ?,2011MNRAS.417..659A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMXB ?;2011MNRAS.417..659A;,4XMM J171917.0-290413,,,,,,,,,,,,,,,,XTE J1719-291,259.818,-29.062,0.05316666762034098,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J171916.9-290409,259.82043,-29.06928,8.888889021343655E-4,,4XMM J171917.0-290413,259.820835,-29.070342,1.4353777777777776E-4,,2CXO J171917.1-290409,259.8215639636702,-29.069410726409853,1.9753598996727353E-4,,,,,,,0,,,,
SAX J1719.6-4254,259.9,-42.9,2.777777777777778E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAX J1719.6-4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V2293 Oph,259.9038,-25.0178,1.261111111111111E-5,,confirmed,,,,BH,1996A&A...314..123M,,,4.9,-1.0,1996A&A...314..123M,1.6,,1996A&A...314..123M,14.7,,1996A&A...314..123M,,,,,,,,,,,,,,,,,,,,,,,,period is tentative from superhump;1996A&A...314..123M;,Gaia DR3 4110785118306360704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110788141995042048,259.90383409796686,-25.01781155596237,1.2616997824774849E-5,
2SXPS J171952.0-300200,259.9666332244801,-30.033506373350455,3.335952137907347E-8,,confirmed,M1-2 III,2012A&A...538A.123M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,2012A&A...538A.123M,6300.0,,,Gaia DR3 4059196651169023744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J171952.0-300200,259.96701,-30.03346,9.444444709353977E-4,,,,,,,,,,,,,,,,,4059196651169023744,259.9666332244801,-30.033506373350455,3.335952137907347E-8,
V* V1228 Sco,259.9958,-31.7503,6.944444444444444E-5,,confirmed,B-GV,2006A&A...455..639C,,BH,2003AAS...20312501S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,3.5,2006smqw.confE..14C,6500.0,,IMXB?;,V* V1228 Sco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J171958.9-314500,259.995766,-31.750239,5.277786111111112E-4,,,,,,,,,,,,0,,,,
PSR J1723-2837,260.8465812119027,-28.63266533424399,9.869012153810926E-9,,confirmed,G,2013ApJ...776...20C,,NS,2013ApJ...776...20C,,,,,,0.55,1.5,2013ApJ...776...20C,14.8,1.92E-7,2021MNRAS.508.3812N,,,,,,,,,,0.001855732796,8.0E-15,2013ApJ...776...20C,,,,904.0,-32.0,41.0,0.75,0.1,2013ApJ...776...20C,904.0,,,Gaia DR3 4059795674516044800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J172323.7-283805,260.84875,-28.63486,0.004722222222222222,,,,,,,,,,,,2SXPS J172323.1-283755,260.84658,-28.63213,4.1666666666666664E-4,,4XMM J172323.1-283757,260.84652,-28.632644,1.1125972222222221E-4,,2CXO J172323.1-283757,260.8466434644315,-28.632638547656654,1.9721468913333744E-4,,2MASS J17232318-2837571,260.846616,-28.632549,1.6666666294137637E-5,,4059795674516044800,260.8465812119027,-28.63266533424399,9.869012153810926E-9,
INTREF   776,260.91470532640085,-37.679065448661326,2.0515667249856417E-4,,confirmed,,,,NS,1999IAUC.7133....3M,yes,1999IAUC.7133....3M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I bursts;1999IAUC.7133....3M;,2CXO J172339.5-374044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J172339.5-374044,260.91470532640085,-37.679065448661326,2.0515667249856417E-4,,,,,,,0,,,,
[KRL2007b] 238,261.35414675196307,-32.95410427981826,1.9785124277200172E-4,,confirmed,,,,NS,2006ATel..778....1B,yes,2006ATel..778....1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,-99.0,2007A&A...469L..27C,14500.0,,Type I burst;2006ATel..778....1B;,2CXO J172524.9-325714,,,,,,,,,,,,,,,,IGR J17254-3257,261.353,-32.954,0.015333333611488342,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172524.9-325713,261.35394,-32.95381,9.722222222222222E-4,,4XMM J172524.9-325715,261.353939,-32.954316,5.278688888888888E-4,,2CXO J172524.9-325714,261.35414675196307,-32.95410427981826,1.9785124277200172E-4,,,,,,,0,,,,
[KRL2007b] 239,261.5,-47.61666666666667,2.777777777777778E-4,,confirmed,,,,BH?,2005ATel..632....1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[KRL2007b] 239,,,,,,,,,,,,,,,,IGR J17269-4737,261.707,-47.64,0.056333335240681966,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172649.3-473826,261.70556,-47.64059,9.722222222222222E-4,,,,,,,,,,,,,,,,,0,,,,
4U 1722-30,261.88806932134423,-30.802194346822958,4.229583260085848E-8,,confirmed,,,,NS,2008ApJS..179..360G,yes,2008ApJS..179..360G,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,-242.0,567.0,7.753,0.332,2021MNRAS.505.5957B,7753.0,Terzan 2,Type I burst;2008ApJS..179..360G;GC;,Gaia DR3 4058208396348657664,,,,,,,,,,,,,,,,GRS 1722-30,261.888,-30.802,0.003999999910593033,,2E 3903,261.08416666666665,-30.761111111111113,0.013333333333333332,,,,,,,,,,,,4FGL J1727.6-3050,261.913,-30.846,0.048475,,4U 1724-307,261.866,-30.791,0.026666667064030966,,,,,,,,,,,,2CXO J172733.1-304807,261.88832064602946,-30.80221610915911,2.1031479458526634E-4,,2MASS J17273315-3048076,261.888127,-30.802116,1.6666666294137637E-5,,4058208396348657664,261.88806932134423,-30.802194346822958,4.229583260085848E-8,
MAXI J1727-203,262.12466,-20.3823,1.1111111111111112E-5,2018ATel11690....1R,confirmed,,,,BH?,2018ATel11696....1N,,,11.5,-1.0,2022MNRAS.514.5320W,,,,,,,,,,,,,,,,,,,,,,,,,5.9,-1.0,2022MNRAS.514.5320W,5900.0,,,MAXI J1727-203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172829.4-202252,262.12267,-20.38128,9.722222222222222E-4,,,,,,,,,,,,,,,,,0,,,,
[KRL2007b] 241,262.157640671297,-29.359160539622753,1.5122534500228036E-7,,confirmed,,,,BH?,2021MNRAS.507..330S,,,,,,,,,9.3,0.2,2021MNRAS.507..330S,,,,,,,,,,,,,,,,7523.0,-2198.0,2356.0,4.0,-1.0,2011MNRAS.415.2373S,7523.0,,,Gaia DR3 4059478572811424000,,,,,,,,,,,,,,,,IGR J17285-2922,262.163,-29.362,0.029333333174387615,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J172838.8-292147,262.16189,-29.3633,6.111111243565878E-4,,4XMM J172838.9-292143,262.162328,-29.362181,1.3524388888888888E-4,,2CXO J172837.8-292133,262.157537078539,-29.359288047750635,2.098481136497125E-4,,2MASS J17283789-2921340,262.157914,-29.35947,1.9444444527228672E-5,,4059478572811424000,262.157640671297,-29.359160539622753,1.5122534500228036E-7,
MAXI J1728-360,262.22499999999997,-36.21666666666667,3.8888888888888887E-4,,confirmed,,,,BH,2023MNRAS.519..519S,,,4.6,,2023MNRAS.519..519S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swift J1728.9-3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J172859.6-361438,262.24835,-36.24403,0.0038888888888888888,,,,,,,,,,,,Swift J1728.9-3613,262.24435,-36.2438,4.722222222222222E-4,2019ATel12445....1K,4XMM J172858.6-361436,262.24448,-36.243554,5.277808333333333E-4,,,,,,,,,,,,0,,,,
SWIFT J1729.5-3223,262.375,-32.38333333333333,3.8888888888888887E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMXB candidate;2021ATel14791....1S;,Gaia DR3 4054769192694283520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V2216 Oph,262.9338616265902,-16.96202372199322,1.7704940918419097E-8,,confirmed,G5III ?,2003A&A...398.1103R,,NS,1989A&A...225...79H,,,,,,,,,4.19,0.02,1988ApJ...331..764H,,,,,,,,,,,,,,,,4600.0,-1284.0,1483.0,,,,4600.0,,,Gaia DR3 4124499773451802496,1H1728-169,262.9348,-16.956,0.0,,,,,,,3A 1728-169,262.9348,-16.956,0.0,,GX 9+9,262.934,-16.962,0.005000000198682149,,,,,,,,,,,,,,,,,,,,,,GX 9+9,262.934,-16.951,0.026666667064030966,,,,,,,4XMM J173144.2-165742,262.934177,-16.961881,3.732094444444444E-4,,,,,,,2MASS J17314417-1657408,262.934061,-16.961357,1.6666666294137637E-5,,4124499773451802496,262.9338616265902,-16.96202372199322,1.7704940918419097E-8,
NAME Slow Burster,262.990412,-33.833578,5.277944444444445E-4,,confirmed,,,,NS,1997ApJ...487L..77S,yes,2008ApJS..179..360G,1.4,0.2,2003ApJ...593L..35S,,,,1.1,-1.0,2020MNRAS.495L..37V,,,,,,,,,,0.00275,,1997ApJ...487L..77S,,,,,,,4.6,0.2,2003ApJ...590..999G,4600.0,,Helium star companion ?;2020MNRAS.495L..37V;Type I burst;2008ApJS..179..360G;,4XMM J173157.6-335000,,,,,,,,,,,3A 1728-337,262.9957,-33.8359,0.0,,GX 354-0,262.989,-33.835,0.0033333333830038708,,,,,,,1WGA J1731.9-3349,262.9879,-33.8311,0.013888888888888888,,,,,,,,,,,,GX 354-0,262.984,-33.86,0.026666667064030966,,2SXPS J173157.4-334956,262.98932,-33.83234,6.666666931576198E-4,,4XMM J173157.6-335000,262.990412,-33.833578,5.277944444444445E-4,,,,,,,,,,,,0,,,,
IGR J17329-2731,263.0,-27.516666666666666,2.777777777777778E-4,,confirmed,M III,2018A&A...613A..22B,,NS,2018A&A...613A..22B,,,,,,,,,,,,,,,,,,,,,6680.0,3.0,2018A&A...613A..22B,,,,,,,2.7,3.4,2018A&A...613A..22B,2700.0,,,2MASS J17325067-2730015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V2116 Oph,263.0089546460945,-24.74560029077066,1.732750899261899E-8,,confirmed,M6III,1977ApJ...211..866D,,NS,1980ApJ...239L..57K,,,,,,1.22,-99.0,2006ApJ...641..479H,7080.0,1680.0,2016pas..conf..133M,,,,0.01,,1990IAUC.5104....1S,,,,177.0,0.006,2018MNRAS.478..448J,,,,,,,,,,,,,Gaia DR3 4110236324513030656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J173201.8-244441,263.00763,-24.74491,9.722222222222222E-4,,,,,,,,,,,,2MASS J17320215-2444442,263.008994,-24.745623,1.6666666294137637E-5,,4110236324513030656,263.0089546460945,-24.74560029077066,1.732750899261899E-8,
NAME Rapid Burster,263.35041666666666,-33.38777777777778,1.6666666666666666E-4,,confirmed,,,,NS,2001MNRAS.321..776F,yes,1976ApJ...207L..95L,,,,,,,,,,,,,,,,,,,0.00326,,2001MNRAS.321..776F,,,,,,,8.061,0.353,2021MNRAS.505.5957B,8061.0,Liller 1,Type I burst;1976ApJ...207L..95L;,NAME Rapid Burster,,,,,,,,,,,,,,,,4U 1730-335,263.35,-33.388,0.006833333273728689,,,,,,,,,,,,,,,,,,,,,,4U 1730-335,263.351,-33.389,0.026666667064030966,,2SXPS J173324.4-332319,263.35198,-33.38878,4.1666666666666664E-4,,,,,,,,,,,,,,,,,0,,,,
CXOU J173324.6-332321,263.35276838194903,-33.3892096111301,3.0880795584784617E-7,,confirmed,,,,NS ?,2018ATel11646....1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.061,0.353,2021MNRAS.505.5957B,8061.0,Liller 1,NS LMXB ?;2018ATel11646....1B;GC;,Gaia DR3 4054428172308861952,,,,,,,,,,,,,,,,4U 1730-335,263.35,-33.388,0.006833333273728689,,,,,,,,,,,,,,,,,,,,,,4U 1730-335,263.351,-33.389,0.026666667064030966,,2SXPS J173324.4-332319,263.35198,-33.38878,4.1666666666666664E-4,,,,,,,2CXO J173324.5-332320,263.3524788761431,-33.388920759040985,1.9719805588546663E-4,,,,,,,4054428172308861952,263.35276838194903,-33.3892096111301,3.0880795584784617E-7,
AX J1733.9-3112,263.38233486673505,-31.256510585908956,4.89590648147795E-8,,confirmed,,,,BH,1996A&AS..120C.291V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isolated BH ?;2018MNRAS.475.1251M;,Gaia DR3 4055309289115800320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J17333178-3115195,263.382453,-31.255424,1.6666666294137637E-5,,4055309289115800320,263.38233486673505,-31.256510585908956,4.89590648147795E-8,
4U 1730-22,263.4658571931868,-22.260645445446027,1.2604309452904596E-7,,confirmed,,,,NS,2022ApJ...935..123L,yes,2022ApJ...935..123L,,,,,,,,,,,,,,,,,,,0.00171,,2022ApJ...935..123L,,,,3953.0,-1163.0,2176.0,6.9,0.2,2022ApJ...940...81B,3953.0,,Type I burst;2022ApJ...935..123L;,Gaia DR3 4117582191797803520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1733.9-2220,263.4949,-22.3339,0.115328,,,,,,,,,,,,,,,,,2CXO J173351.7-221537,263.46563851070414,-22.26030113377013,0.0040407699819149075,,2MASS J17335194-2215278,263.466436,-22.257723,1.6666666294137637E-5,,4117582191797803520,263.4658571931868,-22.260645445446027,1.2604309452904596E-7,
KS 1731-260,263.5561,-26.0885,1.861111111111111E-5,,confirmed,F-V,2002A&A...389L..11M,,NS,1989IAUC.4839....1S,yes,1989IAUC.4839....1S,2.1,-99.0,2012ApJ...748....5O,,,,912.0,,2003A&A...399..699R,,,,,,,,,,0.00191,1.82E-7,1997ApJ...479L.137S,,,,,,,8.0,1.0,2012ApJ...748....5O,8000.0,,Type I bursts;1989IAUC.4839....1S;,2MASS J17341825-2605215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS 1731-260,263.573,-26.088,0.026666667064030966,,,,,,,4XMM J173413.5-260519,263.556493,-26.088642,2.4087972222222224E-4,,2CXO J173413.4-260518,263.55603413058793,-26.08852765989567,1.977849155183993E-4,,,,,,,0,,,,
SWIFT J1734.5-3027,263.6250947440555,-30.450305975439292,6.372362789180545E-8,,confirmed,,,,NS,2015A&A...579A..56B,yes,2015A&A...579A..56B,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,1.5,2015A&A...579A..56B,7200.0,,Type I burst;2015A&A...579A..56B;,Gaia DR3 4058454755660285952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4058454755660285952,263.6250947440555,-30.450305975439292,6.372362789180545E-8,
IGR J17353-3539,263.84894335539235,-35.671289428121554,1.3512118822998472E-7,,confirmed,,,,NS,2010MNRAS.404.1591D,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,-494.0,556.0,9.5,-99.0,2013MNRAS.434.1586A,4320.0,,Same as RX J1735.3-3540,Gaia DR3 5974787971132982144,,,,,,,,,,,,,,,,IGR J17353-3539,263.848,-35.671,0.05566666523615519,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J173523.3-354012,263.84745,-35.67009,9.722222222222222E-4,,4XMM J173523.6-354015,263.848334,-35.670839,5.283066666666667E-4,,2CXO J173523.7-354016,263.84905750651706,-35.67128678521678,1.993341146245791E-4,,,,,,,5974787971132982144,263.84894335539235,-35.671289428121554,1.3512118822998472E-7,
[ZGV2011] 1,263.9252601732308,-30.43344636469258,1.1137064132425522E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.673,0.175,2021MNRAS.505.5957B,5673.0,Terzan 1,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 4058456473651316224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1735.7-3026,263.938,-30.436,0.033488,,,,,,,,,,,,,,,,,,,,,,2MASS J17354198-3026003,263.924947,-30.43343,3.3333332588275274E-5,,4058456473651316224,263.9252601732308,-30.43344636469258,1.1137064132425522E-7,
1RXS J173546.9-302859,263.94539836410314,-30.482889881638293,8.976354201634726E-7,,confirmed,,,,NS,2001AstL...27..297P,yes,2001AstL...27..297P,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.673,0.175,2021MNRAS.505.5957B,5673.0,Terzan 1,GC;Type I burst;2001AstL...27..297P;,Gaia DR3 4055453741778718592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1735.7-3026,263.938,-30.436,0.033488,,,,,,,2SXPS J173546.8-302855,263.94511,-30.48204,0.0011666666136847601,,,,,,,2CXO J173547.0-302858,263.94589706231784,-30.4828154408061,2.031948986002968E-4,,2MASS J17354701-3028599,263.945876,-30.483307,1.9444444527228672E-5,,4055453741778718592,263.94539836410314,-30.482889881638293,8.976354201634726E-7,
AX J1735.8-3207,263.9499305242379,-32.116688835466526,1.8304180767801076E-8,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4059364,,2022yCat.1355....0G,1405.9364,,Likely LMXB;2015AstL...41..179L;,Gaia DR3 4055019125431501696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J17354800-3206599,263.95001,-32.116653,2.2222221725516848E-5,,4055019125431501696,263.9499305242379,-32.116688835466526,1.8304180767801076E-8,
RX J1735.9-2726,264.00924146620093,-27.42813802673524,1.697901056872474E-7,,confirmed,,,,NS,1995IAUC.6207....3W,,,,,,,,,,,,,,,,,,,,,4.46,2.5E-5,1995IAUC.6207....3W,,,,,,,,,,,,,Gaia DR3 4061303551667900416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J17360222-2725354,264.009255,-27.426514,1.6666666294137637E-5,,4061303551667900416,264.00924146620093,-27.42813802673524,1.697901056872474E-7,
CXOGlb J173616.9-444409,264.07041666666663,-44.73583333333333,1.6666666666666666E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.171,0.162,2021MNRAS.505.5957B,11171.0,NGC 6388,candidate LMXB;2012ApJ...756..147M;GC;,Gaia DR3 5955269303261888896,,,,,,,,,,,,,,,,IGR J17361-4441,264.073,-44.735,0.06150000095367431,,,,,,,1WGA J1736.2-4444,264.0704,-44.7431,0.013888888888888888,,,,,,,4FGL J1736.2-4443,264.0633,-44.7233,0.01437,,,,,,,2SXPS J173617.3-444408,264.07236,-44.73562,4.7222223546769884E-4,,4XMM J173617.3-444407,264.072168,-44.735484,3.7359972222222225E-4,,2CXO J173616.9-444409,264.07058134701606,-44.73604941561364,1.9779044363906325E-4,,,,,,,0,,,,
CXOGlb J173617.3-444408,264.0720108847116,-44.73529286839529,1.8030583858489994E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7086.0,-3136.0,3907.0,11.171,0.162,2021MNRAS.505.5957B,11171.0,NGC 6388,candidate LMXB;2012ApJ...756..147M;GC;,Gaia DR3 5955269303261889152,,,,,,,,,,,,,,,,IGR J17361-4441,264.073,-44.735,0.06150000095367431,,,,,,,1WGA J1736.2-4444,264.0704,-44.7431,0.013888888888888888,,,,,,,4FGL J1736.2-4443,264.0633,-44.7233,0.01437,,,,,,,2SXPS J173617.3-444408,264.07236,-44.73562,4.7222223546769884E-4,,4XMM J173617.3-444407,264.072168,-44.735484,3.7359972222222225E-4,,2CXO J173617.3-444408,264.0722078915546,-44.73559408379345,1.9885082821366357E-4,,,,,,,5955269303261889152,264.0720108847116,-44.73529286839529,1.8030583858489994E-7,
CXOGlb J173617.5-444357,264.07275735685226,-44.73236175186784,1.5720584326320225E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.171,0.162,2021MNRAS.505.5957B,11171.0,NGC 6388,candidate LMXB;2012ApJ...756..147M;GC;,Gaia DR3 5955269303262021376,,,,,,,,,,,,,,,,IGR J17361-4441,264.073,-44.735,0.06150000095367431,,,,,,,,,,,,,,,,,4FGL J1736.2-4443,264.0633,-44.7233,0.01437,,,,,,,,,,,,,,,,,2CXO J173617.5-444357,264.0730070458925,-44.73251980145221,1.9823219380389642E-4,,,,,,,5955269303262021376,264.07275735685226,-44.73236175186784,1.5720584326320225E-7,
CXOGlb J173617.6-444416,264.0733809068323,-44.73783183724451,1.262089146508111E-6,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5164.0,-2331.0,2221.0,11.171,0.162,2021MNRAS.505.5957B,11171.0,NGC 6388,candidate LMXB;2012ApJ...756..147M;GC;,Gaia DR3 5955269303261833600,,,,,,,,,,,,,,,,IGR J17361-4441,264.073,-44.735,0.06150000095367431,,,,,,,1WGA J1736.2-4444,264.0704,-44.7431,0.013888888888888888,,,,,,,4FGL J1736.2-4443,264.0633,-44.7233,0.01437,,,,,,,2SXPS J173617.3-444408,264.07236,-44.73562,4.7222223546769884E-4,,,,,,,2CXO J173617.6-444416,264.0737069051552,-44.737967781862224,1.9758580016591455E-4,,,,,,,5955269303261833600,264.0733809068323,-44.73783183724451,1.262089146508111E-6,
CXOGlb J173618.1-444359,264.0754026731951,-44.7328067558983,5.532167024082609E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.171,0.162,2021MNRAS.505.5957B,11171.0,NGC 6388,candidate LMXB;2012ApJ...756..147M;GC;,Gaia DR3 5955269303261968000,,,,,,,,,,,,,,,,IGR J17361-4441,264.073,-44.735,0.06150000095367431,,,,,,,,,,,,,,,,,4FGL J1736.2-4443,264.0633,-44.7233,0.01437,,,,,,,,,,,,,,,,,2CXO J173618.1-444359,264.07580039267475,-44.73317098026911,1.980832132608511E-4,,,,,,,5955269303261968000,264.0754026731951,-44.7328067558983,5.532167024082609E-7,
